#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-04-25-03-15-21
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1777058720.640633	CVl3Fg19IUolUrZngl	172.30.123.103	41802	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005630	0.000183	146.131.121.246	1777058718.790982	1714044888.249695	1777058721.514911	1777058721.515013	0
1777058753.885060	C3XMJ53vd5grms8Z85	172.30.123.103	47145	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005630	0.000229	146.131.121.246	1777058718.790982	1697852356.085013	1777058754.760890	1777058754.760957	0
1777058787.121307	CSY9pb3D6Ot86ewHI6	172.30.123.103	57488	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005630	0.000259	146.131.121.246	1777058718.790982	1114461604.284291	1777058787.989987	1777058787.989995	0
1777058820.362149	CjiJYpJNffMqkmuU7	172.30.123.103	59751	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005630	0.000290	146.131.121.246	1777058718.790982	-728987471.339933	1777058821.232582	1777058821.232589	0
1777058853.601097	CoWB4b1uj3BzWMP9Y8	172.30.123.103	41138	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005630	0.000320	146.131.121.246	1777058718.790982	-2.1907410872884955e+09	1777058854.475532	1777058854.475623	0
1777058886.843414	Cx8xP31GaiLOP5YMak	172.30.123.103	36913	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005630	0.000366	146.131.121.246	1777058718.790982	1858034464.798273	1777058887.710982	1777058887.710990	0
1777058920.073831	CqeVA82iVWOcnH8ni1	172.30.123.103	53836	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005630	0.000397	146.131.121.246	1777058718.790982	1675485361.365420	1777058921.005722	1777058921.005752	0
1777058953.372806	CG75YN2EjDZdDi5DUe	172.30.123.103	47970	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005630	0.000427	146.131.121.246	1777058718.790982	1321960071.769241	1777058954.393427	1777058954.393444	0
1777058986.760289	C2GMtTHUG1MdpiQe9	172.30.123.103	59771	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005630	0.000458	146.131.121.246	1777058718.790982	-117568106.525343	1777058987.581018	1777058987.581032	0
1777059019.967302	CzCc3p1MXLcExDdxh1	172.30.123.103	40203	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005630	0.000488	146.131.121.246	1777058718.790982	-1959775542.777243	1777059020.887847	1777059020.887863	0
1777059053.490128	CQTodfDIVEW2gAzje	172.30.123.103	53784	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005630	0.000534	146.131.121.246	1777058718.790982	1019518813.892106	1777059054.282727	1777059054.282747	0
1777059086.652156	CTA5S72YybZLZq93C1	172.30.123.103	44528	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005630	0.000565	146.131.121.246	1777058718.790982	-1519960776.174665	1777059087.596398	1777059087.596428	0
1777059119.974027	CIZBtPocd7z3vQmk1	172.30.123.103	35873	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005630	0.000595	146.131.121.246	1777058718.790982	-1522821381.764594	1777059120.855135	1777059120.855169	0
